,ID,capture.date,English,Dutch,Latin,family,order,Lat,Long,PMA.USUV.Ab6000,PMA.WNV.Ab6000,VNT.USUV,VNT.WNV,FRNT.USUV,FRNT.WNV,SeroResult,BirdId
164,16TV1269,05-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,4,4,320,40,USUV,9939205
165,17TV1308,06-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,1,0,4,20,10,Negative,11687674
166,17TV1187,11-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10518383
167,17TV1269A,12-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18642515,6.056316375,0,0,NA,NA,NA,NA,NA,9946756
168,17TV1275A,13-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10468908
169,17TV1011,14-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.03685866,6.044690609,0,0,0,0,NA,NA,Negative,10128495
170,17TV1376,13-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,0,4,40,80,FLAVI,10468904
171,17TV1124,13-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.22687412,6.617267132,0,0,0,0,NA,NA,Negative,10505645
172,17TV1395,20-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,1,1,256,4,NA,NA,USUV,10506361
173,17TV1371,22-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10485920
174,17TV1362,28-08-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18634801,6.056144714,1,1,0,4,NA,NA,Negative,10492609
175,17TV0264,27-08-2017,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,51.35479527,5.164886534,0,0,NA,NA,NA,NA,NA,10541198
176,17TV1396,02-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,1,NA,NA,10,10,Negative,10506365
177,17TV1015,03-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.03681947,6.044639647,0,0,NA,NA,NA,NA,NA,10502886
178,17TV1449,05-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,0,NA,NA,NA,NA,NA,10506368
179,17TV1144,05-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10502235
180,17TV1086,05-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,NA,NA,10,160,WNV,10502234
181,17TV1446,07-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,1,4,0,NA,NA,Negative,10506370
182,16TV1095,10-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,256,4,1280,10,USUV,10519575
183,17TV0220,06-09-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10503674
184,17TV0710,10-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.01943588,6.094799519,0,0,NA,NA,NA,NA,NA,10520498
185,17TV1502,15-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98375684,5.654793978,1,0,0,0,NA,NA,Negative,10539355
186,17TV1313,17-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11687532
187,17TV1143,17-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10532793
188,17TV0734,17-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,1,NA,NA,10,10,Negative,11687534
189,17TV1094,16-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,0,4,10,160,WNV,10531936
190,17TV1103,17-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,1,512,4,1280,640,FLAVI,10532792
191,17TV1399,18-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,1,0,0,NA,NA,Negative,10734139
192,17TV1081,17-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10531938
193,17TV1460,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,4,0,NA,NA,Negative,10540461
194,17TV1473,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,1,0,4,10,10,Negative,10540463
195,17TV1457,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,NA,NA,NA,NA,NA,10540459
196,17TV1513,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98375684,5.654793978,1,1,128,4,NA,NA,USUV,10550912
197,17TV1512,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98375684,5.654793978,0,1,4,4,10,40,Negative,9613946
198,17TV1451,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44133828,5.905133812,0,0,NA,NA,NA,NA,NA,10086777
199,17TV1453,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,4,0,NA,NA,Negative,10540462
200,17TV1257,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44133828,5.905133812,0,0,NA,NA,NA,NA,NA,10086776
201,17TV1452,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,1,0,0,0,NA,NA,Negative,10540456
202,17TV1456,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,0,0,NA,NA,Negative,10540464
203,17TV1505,19-09-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.98375684,5.654793978,1,1,128,0,NA,NA,USUV,10469197
204,17TV0786,19-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10536996
205,17TV1536,20-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17955343,6.057689666,0,0,NA,NA,NA,NA,NA,10539460
206,17TV1197,23-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,NA,NA,2560,1280,FLAVI,10861996
207,17TV1570,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,0,128,4,NA,NA,USUV,10734146
208,17TV1190,23-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,NA,NA,10,10,Negative,10833783
209,16TV0245,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11687661
210,16TV1033,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82561661,5.908488035,0,0,128,4,NA,NA,USUV,10782335
211,17TV1638,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10545474
212,17TV1307,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11687662
213,17TV1610,23-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10542970
214,16TV1265,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,4,4,NA,NA,Negative,11687666
215,17TV1539,25-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17947628,6.057990074,1,1,NA,NA,NA,NA,NA,10547662
216,17TV1602,23-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,4,4,NA,NA,Negative,10542969
217,17TV1528,26-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,1,NA,NA,10,10,Negative,10548997
218,17TV1474,26-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,1,1,0,4,20,10,Negative,10549005
219,17TV1582,25-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,0,4,4,NA,NA,Negative,10734158
220,17TV1478,26-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,NA,NA,NA,NA,NA,10549008
221,17TV1455,26-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,NA,NA,NA,NA,NA,10548993
222,17TV1454,26-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44125757,5.905237198,0,0,NA,NA,10,10,Negative,10549002
223,17TV0061,24-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.02565136,5.68611145,0,0,NA,NA,NA,NA,NA,10562196
224,17TV1357,27-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.179502,6.058247566,0,1,0,0,NA,NA,Negative,10551135
225,17TV1655,25-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,10,10,Negative,10548327
226,17TV1122,02-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.23259648,6.593289256,0,0,NA,NA,NA,NA,NA,10736976
227,17TV1499,29-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,0,1,0,4,40,20,Negative,9732147
228,16TV1040,01-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82561661,5.908488035,0,0,NA,NA,NA,NA,NA,10782336
229,17TV1504,29-09-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.9848345,5.6577667,1,1,NA,NA,1280,320,USUV,12231243
230,17TV0596,30-09-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.08790335,5.013009757,1,1,512,8,NA,NA,USUV,10560433
231,17TV1616,03-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,10502235
232,17TV1178,03-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10740000
233,17TV1565,04-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,1,1,4,4,NA,NA,Negative,10785562
234,17TV1635,08-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,NA,NA,NA,NA,NA,10833776
235,17TV1634,08-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10833783
236,17TV1628,08-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,0,4,10,10,Negative,10740000
237,17TV1184,08-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,NA,NA,40,20,Negative,10812684
238,17TV0894,07-10-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.7883114,5.7989259,0,0,NA,NA,10,10,Negative,10755173
239,17TV1568,09-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35474011,5.165025294,0,1,0,4,NA,NA,Negative,10785563
240,17TV1569,09-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35474011,5.165025294,0,0,NA,NA,NA,NA,NA,10785564
241,17TV1547,09-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,10749059
242,17TV1544,09-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,9592874
243,17TV1503,12-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,1,1,256,16,640,10,USUV,10760315
244,17TV1608,11-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10758634
245,16TV1038,15-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82561661,5.908488035,0,1,0,4,NA,NA,Negative,10782338
246,17TV0396,15-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.08790335,5.013009757,1,1,128,4,320,320,FLAVI,10780639
247,16TV1035,15-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82560003,5.908509493,1,1,512,16,1280,640,FLAVI,10341851
248,17TV0659,14-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.14648121,5.090639591,0,0,NA,NA,NA,NA,NA,10787445
249,16TV1034,16-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82561661,5.908488035,0,0,NA,NA,NA,NA,NA,10782481
250,17TV0664,14-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.14648121,5.090639591,0,0,NA,NA,NA,NA,NA,10787446
251,17TV1674,18-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82600784,5.907586813,0,0,NA,NA,NA,NA,NA,10782569
252,17TV1549,15-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,9641174
253,17TV1609,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,10542969
254,17TV1543,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,1,0,4,10,10,Negative,10001141
255,17TV1304,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,0,4,10,640,WNV,10773765
256,17TV1611,18-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,10,10,Negative,10775191
257,17TV1662,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82600784,5.907586813,0,0,NA,NA,NA,NA,NA,10782750
258,17TV1671,17-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82561661,5.908488035,0,0,NA,NA,NA,NA,NA,10782501
259,17TV1669,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82600784,5.907586813,0,0,4,4,NA,NA,Negative,10782752
260,17TV1673,19-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82600784,5.907586813,0,0,NA,NA,NA,NA,NA,10782751
261,17TV1614,17-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,4,4,NA,NA,Negative,10771530
262,17TV1603,17-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,0,4,NA,NA,Negative,10771525
263,17TV1654,21-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10782313
264,17TV1522,23-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35476299,5.164980292,1,1,4,0,10,10,Negative,10430176
265,17TV1373,21-10-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.9848345,5.6577667,0,0,NA,NA,NA,NA,NA,10779095
266,17TV1266A,21-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,1,1,64,8,160,10,USUV,10779090
267,17TV1613,23-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10784228
268,17TV1356,21-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,0,0,NA,NA,NA,NA,NA,10779091
269,17TV1680,23-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,1,1,64,4,640,160,USUV,10782754
270,17TV1670,23-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82560003,5.908509493,0,0,NA,NA,NA,NA,NA,10782336
271,17TV1507,21-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,0,0,NA,NA,NA,NA,NA,10779099
272,17TV1672,23-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,1,1,256,16,2560,20,USUV,10782753
273,16TV0280,24-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,0,NA,NA,NA,NA,NA,10818259
274,17TV1686,24-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,1,4,4,10,10,Negative,10818258
275,17TV1677,24-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82560003,5.908509493,0,1,4,8,10,20,Negative,10752006
276,17TV1684,24-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,1,0,4,160,10,USUV,10818250
277,17TV1749,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98323615,5.654826164,1,1,256,0,2560,10,USUV,10779090
278,17TV1571,25-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,1,1,512,4,1280,10,USUV,10785565
279,17TV1679,24-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,1,0,4,10,20,Negative,10818260
280,17TV1675,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,1,1,64,4,160,10,USUV,10818262
281,17TV1683,24-10-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.82556688,5.90869993,1,1,4,0,10,10,Negative,10818261
282,17TV1768,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98323615,5.654826164,0,0,NA,NA,NA,NA,NA,10815381
283,17TV1642,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,256,4,1280,160,USUV,10447181
284,17TV1639,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,0,4,10,10,Negative,10812684
285,17TV1641,26-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,0,4,10,320,WNV,10812676
286,17TV1622,27-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.186186,6.05627346,0,0,NA,NA,NA,NA,NA,10155751
287,17TV1643,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812724
288,17TV1637,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812722
289,17TV1645,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,4,4,NA,NA,Negative,10789826
290,17TV1731,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10790529
291,17TV1620,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10789824
292,17TV1627,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,10790257
293,17TV1626,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.186186,6.05627346,0,1,NA,NA,NA,NA,NA,10108857
294,17TV1732,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10790528
295,17TV1612,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44133828,5.905133812,0,0,4,4,NA,NA,Negative,10086776
296,17TV1649,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812723
297,17TV1653,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,4,4,NA,NA,Negative,10365456
298,17TV0474,28-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812678
299,17TV1604,30-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10789827
300,17TV1681,31-10-2017,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.82556688,5.90869993,0,0,NA,NA,NA,NA,NA,10818265
301,16TV0281,31-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,1,1,128,4,NA,NA,USUV,10818269
302,17TV1745,31-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82560003,5.908509493,0,0,NA,NA,NA,NA,NA,10782750
303,17TV1678,01-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,0,NA,NA,NA,NA,NA,10818273
304,17TV1738,31-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10790534
305,16TV0326,01-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.82556688,5.90869993,0,0,NA,NA,NA,NA,NA,10818277
306,17TV1515,01-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.9848345,5.6577667,0,0,NA,NA,NA,NA,NA,10792283
307,17TV1735,31-10-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10790538
308,17TV1734,02-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10792184
309,17TV1730,02-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10791773
310,17TV1605,03-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10793927
311,17TV1625,03-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10793928
312,17TV1607,03-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44130335,5.905205011,0,0,NA,NA,NA,NA,NA,10793929
313,17TV1621,04-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,10500106
314,17TV1721,06-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10796037
315,17TV1710,04-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10794329
316,16TV1197,02-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10833790
317,17TV1179,02-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10833792
318,17TV1183,02-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10833783
319,17TV1712,07-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,1,4,0,20,10,Negative,10771530
320,17TV1193,06-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812769
321,17TV1719,07-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,10798691
322,17TV1652,07-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812784
323,17TV1202,06-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,10812770
324,17TV1181,07-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,0,0,NA,NA,Negative,10812783
325,17TV1716,06-11-2017,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,1,0,4,10,10,Negative,10798690
